# -- start of yaml config --
# ---
# app:
#   name: fview2-pylon
#   version: 0.20.29
#   git_hash: 40bdbc539a03f94077ff55a1471cf0c3581724fd
# camera:
#   vendor: Basler
#   model: Basler-22149787
#   serial: "22149787"
#   width: 1280
#   height: 1024
# created_at: "2019-11-07T12:42:20.295458019+01:00"
# csv_rate_limit: ~
# object_detection_cfg:
#   do_update_background_model: false
#   polarity: DetectDark
#   alpha: 0.009999999776482582
#   n_sigma: 7.0
#   bright_non_gaussian_cutoff: 255
#   bright_non_gaussian_replacement: 5
#   bg_update_interval: 200
#   diff_threshold: 10
#   use_cmp: true
#   max_num_points: 1
#   feature_window_size: 30
#   clear_fraction: 0.30000001192092898
#   despeckle_threshold: 5
#   valid_region:
#     Circle:
#       center_x: 640
#       center_y: 450
#       radius: 430
# -- end of yaml config --
time_microseconds,frame,x_px,y_px,orientation_radians_mod_pi,central_moment,led_1,led_2,led_3
2375318,655617,415.8,578.9,1.560,4328,16000,0,0
2381241,655618,415.8,579.0,1.549,4112,16000,0,0
2387152,655619,415.9,579.1,-1.566,4221,16000,0,0
2393091,655620,415.9,579.0,1.567,4176,16000,0,0
2398949,655621,415.9,579.1,-1.568,4313,16000,0,0
2404845,655622,415.9,579.0,1.553,4388,16000,0,0
2410791,655623,416.0,579.2,1.567,4229,16000,0,0
2416714,655624,416.0,579.1,-1.561,4307,16000,0,0
2422585,655625,416.0,579.0,-1.571,4223,16000,0,0
2428519,655626,416.0,578.9,1.552,4268,16000,0,0
2434430,655627,416.0,579.1,1.568,4284,16000,0,0
2440339,655628,416.0,579.2,-1.567,4382,16000,0,0
2446255,655629,416.1,579.2,-1.569,4264,16000,0,0
2452158,655630,416.3,579.1,1.550,4205,16000,0,0
2458114,655631,416.3,579.2,-1.560,4282,16000,0,0
2463928,655632,416.2,579.2,-1.567,4222,16000,0,0
2469892,655633,416.2,579.2,1.560,4331,16000,0,0
2475833,655634,416.2,579.1,1.543,4303,16000,0,0
2481697,655635,416.3,579.2,-1.555,4324,16000,0,0
2487589,655636,416.2,579.1,-1.565,4306,16000,0,0
2493523,655637,416.2,579.1,1.564,4258,16000,0,0
2499350,655638,416.3,579.1,1.564,4316,16000,0,0
2505480,655639,416.3,579.1,1.550,4149,16000,0,0
2511197,655640,416.2,579.1,1.541,4201,16000,0,0
2517105,655641,416.2,579.1,1.566,4222,16000,0,0
2522995,655642,416.2,579.0,1.561,4233,16000,0,0
2528926,655643,416.2,579.1,-1.568,4309,16000,0,0
2534848,655644,416.3,579.1,-1.568,4247,16000,0,0
2540714,655645,416.3,579.2,1.553,4232,16000,0,0
2546668,655646,416.2,579.1,1.568,4254,16000,0,0
2552585,655647,416.3,579.0,-1.562,4315,16000,0,0
2558423,655648,416.2,579.2,-1.567,4229,16000,0,0
2564465,655649,416.2,579.1,-1.567,4268,16000,0,0
2570310,655650,416.2,579.1,1.560,4233,16000,0,0
2576208,655651,416.2,579.2,-1.554,4259,16000,0,0
2582097,655652,416.3,579.2,-1.557,4333,16000,0,0
2588011,655653,416.3,579.1,1.560,4299,16000,0,0
2593910,655654,416.3,579.0,-1.567,4267,16000,0,0
2599845,655655,416.3,579.1,-1.563,4409,16000,0,0
2606436,655656,416.2,579.2,-1.557,4297,16000,0,0
2611637,655657,416.2,579.2,-1.558,4362,16000,0,0
2617553,655658,416.3,579.3,-1.545,4230,16000,0,0
2623824,655659,416.4,579.2,-1.533,4284,16000,0,0
2629377,655660,416.5,579.2,-1.537,4178,16000,0,0
2635284,655661,416.3,579.3,-1.544,4272,16000,0,0
2641145,655662,416.2,579.1,-1.548,4316,16000,0,0
2647089,655663,416.2,579.1,-1.551,4440,16000,0,0
2653093,655664,416.2,579.2,1.563,4394,16000,0,0
2662075,655665,416.3,579.1,1.569,4328,16000,0,0
2664790,655666,416.4,579.2,-1.557,4280,16000,0,0
2671978,655667,416.4,579.2,-1.529,4166,16000,0,0
2676626,655668,416.4,579.2,-1.544,4213,16000,0,0
2682494,655669,416.2,579.1,-1.560,4304,16000,0,0
2688474,655670,416.2,579.2,1.563,4320,16000,0,0
2694287,655671,416.3,579.1,-1.564,4268,16000,0,0
2700291,655672,416.4,579.0,1.571,4338,16000,0,0
2706451,655673,416.6,579.1,-1.550,4283,16000,0,0
2712085,655674,416.6,579.1,-1.568,4386,16000,0,0
2726533,655675,416.6,579.1,-1.561,4274,16000,0,0
2727013,655676,416.5,579.1,-1.565,4313,16000,0,0
2730642,655677,416.5,579.2,-1.548,4378,16000,0,0
2735672,655678,416.5,579.1,1.547,4391,16000,0,0
2741580,655679,416.5,579.1,-1.546,4369,16000,0,0
2747505,655680,416.5,579.2,-1.568,4259,16000,0,0
2753401,655681,416.5,579.1,-1.559,4347,16000,0,0
2759355,655682,416.4,579.1,1.565,4305,16000,0,0
2765213,655683,416.6,579.2,-1.552,4309,16000,0,0
2771215,655684,416.4,579.2,-1.557,4457,16000,0,0
2777150,655685,416.5,579.1,1.571,4371,16000,0,0
2783177,655686,416.5,579.1,1.555,4255,16000,0,0
2788940,655687,416.5,579.2,-1.570,4252,16000,0,0
2794735,655688,416.5,579.2,-1.563,4362,16000,0,0
2800717,655689,416.5,579.3,-1.543,4237,16000,0,0
2806958,655690,416.4,579.2,-1.553,4346,16000,0,0
2812487,655691,416.5,579.1,-1.555,4309,16000,0,0
2818365,655692,416.5,579.3,-1.559,4402,16000,0,0
2824317,655693,416.5,579.2,-1.552,4248,16000,0,0
2830211,655694,416.6,579.3,-1.562,4374,16000,0,0
2836433,655695,416.5,579.3,-1.544,4278,16000,0,0
2842012,655696,416.5,579.2,-1.551,4374,16000,0,0
2847964,655697,416.5,579.2,-1.548,4281,16000,0,0
2853819,655698,416.5,579.2,-1.542,4221,16000,0,0
2859754,655699,416.5,579.3,-1.537,4325,16000,0,0
2865665,655700,416.5,579.2,-1.558,4452,16000,0,0
2871560,655701,416.5,579.3,-1.533,4309,16000,0,0
2877503,655702,416.5,579.2,-1.543,4455,16000,0,0
2883436,655703,416.6,579.2,-1.539,4175,16000,0,0
2889309,655704,416.5,579.2,1.567,4360,16000,0,0
2895173,655705,416.5,579.2,-1.565,4297,16000,0,0
2901113,655706,416.6,579.2,-1.548,4269,16000,0,0
2907569,655707,416.6,579.2,-1.558,4464,16000,0,0
2912872,655708,416.5,579.2,-1.551,4312,16000,0,0
2918805,655709,416.6,579.4,-1.557,4454,16000,0,0
2924975,655710,416.6,579.3,-1.545,4279,16000,0,0
2930631,655711,416.5,579.3,-1.522,4326,16000,0,0
2936624,655712,416.6,579.3,-1.556,4488,16000,0,0
2942464,655713,416.6,579.4,-1.532,4361,16000,0,0
2948342,655714,416.7,579.3,-1.505,4250,16000,0,0
2956209,655715,416.7,579.2,-1.544,4401,16000,0,0
2960320,655716,416.7,579.1,-1.537,4362,16000,0,0
2966059,655717,416.6,579.3,-1.554,4479,16000,0,0
2972238,655718,416.6,579.0,-1.530,4447,16000,0,0
2977936,655719,416.6,579.1,-1.555,4463,16000,0,0
2983801,655720,416.7,579.2,-1.549,4496,16000,0,0
2989735,655721,416.7,579.2,-1.552,4437,16000,0,0
2995647,655722,416.7,579.3,-1.540,4414,16000,0,0
3001761,655723,416.8,579.2,-1.552,4560,16000,0,0
3012246,655724,416.8,579.3,-1.563,4453,16000,0,0
3013297,655725,416.9,579.2,-1.535,4360,16000,0,0
3019244,655726,416.8,579.2,-1.520,4349,16000,0,0
3026361,655727,416.9,579.2,-1.527,4450,16000,0,0
3034962,655728,416.8,579.2,-1.520,4420,16000,0,0
3036973,655729,416.8,579.1,-1.515,4438,16000,0,0
3042890,655730,416.9,579.3,-1.540,4433,16000,0,0
3050854,655731,416.9,579.3,-1.526,4396,16000,0,0
3056369,655732,416.9,579.3,-1.529,4411,16000,0,0
3060644,655733,417.0,579.2,-1.525,4399,16000,0,0
3066523,655734,416.9,579.3,-1.514,4398,16000,0,0
3075487,655735,416.8,579.3,-1.521,4375,16000,0,0
3078913,655736,416.8,579.4,-1.530,4391,16000,0,0
3084229,655737,416.8,579.4,-1.555,4352,16000,0,0
3090110,655738,416.7,579.3,-1.532,4450,16000,0,0
3096096,655739,416.8,579.3,-1.490,4424,16000,0,0
3101975,655740,416.9,579.4,-1.517,4407,16000,0,0
3107950,655741,416.8,579.6,-1.522,4450,16000,0,0
3113730,655742,416.8,579.6,-1.520,4373,16000,0,0
3119802,655743,416.5,579.6,-1.542,4412,16000,0,0
3125590,655744,416.4,579.4,-1.560,4420,16000,0,0
3131492,655745,416.5,579.6,-1.552,4487,16000,0,0
3137377,655746,416.6,579.6,-1.550,4409,16000,0,0
3143302,655747,416.7,579.6,-1.546,4420,16000,0,0
3149306,655748,416.7,579.5,-1.551,4313,16000,0,0
3155093,655749,416.8,579.5,-1.520,4542,16000,0,0
3161062,655750,416.7,579.5,-1.538,4336,16000,0,0
3166970,655751,416.7,579.6,-1.543,4358,16000,0,0
3172925,655752,416.7,579.5,-1.535,4322,16000,0,0
3178720,655753,416.7,579.5,-1.556,4319,16000,0,0
3184655,655754,416.7,579.5,-1.542,4468,16000,0,0
3190550,655755,416.8,579.7,-1.536,4346,16000,0,0
3196487,655756,416.7,579.5,-1.515,4214,16000,0,0
3202455,655757,416.9,579.6,-1.507,4214,16000,0,0
3208251,655758,416.7,579.6,-1.530,4189,16000,0,0
3214219,655759,416.6,579.6,-1.531,4139,16000,0,0
3223405,655760,416.6,579.6,-1.564,4445,16000,0,0
3226054,655761,416.4,579.5,1.562,4402,16000,0,0
3231993,655762,416.4,579.7,-1.563,4365,16000,0,0
3237951,655763,416.5,579.6,-1.559,4354,16000,0,0
3243739,655764,416.6,579.5,-1.548,4280,16000,0,0
3249696,655765,416.7,579.5,-1.550,4353,16000,0,0
3255527,655766,416.6,579.5,-1.557,4458,16000,0,0
3261466,655767,416.5,579.5,1.566,4462,16000,0,0
3267358,655768,416.5,579.5,-1.538,4347,16000,0,0
3273298,655769,416.5,579.5,-1.564,4356,16000,0,0
3279199,655770,416.5,579.6,-1.563,4359,16000,0,0
3285097,655771,416.6,579.5,-1.535,4506,16000,0,0
3291014,655772,416.7,579.4,-1.543,4433,16000,0,0
3296889,655773,416.7,579.5,-1.552,4432,16000,0,0
3302835,655774,416.6,579.7,-1.527,4422,16000,0,0
3308749,655775,416.6,579.6,-1.543,4460,16000,0,0
3314669,655776,416.6,579.6,-1.540,4495,16000,0,0
3320545,655777,416.7,579.5,-1.514,4294,16000,0,0
3326493,655778,416.7,579.4,-1.516,4329,16000,0,0
3332334,655779,416.8,579.7,-1.507,4384,16000,0,0
3338413,655780,416.8,579.7,-1.487,4376,16000,0,0
3344153,655781,416.6,579.6,-1.522,4575,16000,0,0
3350097,655782,416.5,579.5,-1.520,4599,16000,0,0
3357015,655783,416.5,579.6,-1.520,4579,16000,0,0
3361903,655784,416.7,579.8,-1.502,4497,16000,0,0
3367759,655785,416.8,579.9,-1.511,4549,16000,0,0
3373622,655786,416.9,579.9,-1.492,4511,16000,0,0
3379561,655787,416.9,579.9,-1.493,4476,16000,0,0
3385507,655788,416.6,580.0,-1.502,4312,16000,0,0
3391448,655789,416.3,579.9,-1.566,4570,16000,0,0
3397308,655790,416.2,579.9,1.558,4479,16000,0,0
3403346,655791,416.2,579.9,1.541,4565,16000,0,0
3409106,655792,416.5,579.9,-1.540,4646,16000,0,0
3415055,655793,416.8,580.0,-1.486,4524,16000,0,0
3420905,655794,416.9,579.9,-1.487,4578,16000,0,0
3426823,655795,416.7,579.7,-1.484,4479,16000,0,0
3432784,655796,416.4,579.6,-1.525,4496,16000,0,0
3438702,655797,416.1,579.8,1.553,4479,16000,0,0
3444586,655798,416.1,580.0,1.539,4498,16000,0,0
3450518,655799,416.3,580.0,1.555,4603,16000,0,0
3456377,655800,416.7,579.7,-1.537,4472,16000,0,0
3462353,655801,416.8,579.5,-1.523,4379,16000,0,0
3468174,655802,416.7,579.7,-1.526,4379,16000,0,0
3474070,655803,416.4,579.7,1.547,4550,16000,0,0
3480017,655804,416.2,579.7,1.520,4519,16000,0,0
3485959,655805,416.1,579.8,1.510,4410,16000,0,0
3491820,655806,416.2,579.7,1.508,4437,16000,0,0
3497750,655807,416.6,579.6,1.562,4579,16000,0,0
3505600,655808,416.9,579.7,-1.537,4433,16000,0,0
3509727,655809,416.8,579.8,-1.509,4442,16000,0,0
3520281,655810,416.4,579.5,1.554,4522,16000,0,0
3523607,655811,415.9,579.5,1.494,4639,16000,0,0
3527294,655812,415.8,579.7,1.417,4556,16000,0,0
3533235,655813,416.0,579.6,1.454,4479,16000,0,0
3539144,655814,416.4,579.5,1.546,4578,16000,0,0
3545013,655815,416.7,579.5,-1.563,4435,16000,0,0
3550976,655816,416.6,579.4,-1.570,4574,16000,0,0
3556808,655817,416.4,579.5,1.515,4451,16000,0,0
3562692,655818,416.1,579.6,1.467,4384,16000,0,0
3568645,655819,416.1,579.6,1.479,4434,16000,0,0
3574541,655820,416.1,579.6,1.499,4491,16000,0,0
3580441,655821,416.3,579.5,1.546,4525,16000,0,0
3586422,655822,416.4,579.5,1.568,4571,16000,0,0
3592242,655823,416.5,579.5,-1.567,4403,16000,0,0
3598208,655824,416.3,579.5,1.548,4538,16000,0,0
3604038,655825,416.3,579.6,1.516,4508,16000,0,0
3609954,655826,416.3,579.6,1.500,4407,16000,0,0
3615910,655827,416.3,579.5,1.506,4498,16000,0,0
3621879,655828,416.3,579.6,1.504,4385,16000,0,0
3627696,655829,416.3,579.6,1.519,4476,16000,0,0
3633580,655830,416.3,579.6,1.532,4411,16000,0,0
3639590,655831,416.2,579.6,1.523,4401,16000,0,0
3645434,655832,416.2,579.7,1.498,4609,16000,0,0
3651329,655833,416.2,579.6,1.501,4379,16000,0,0
3657255,655834,416.2,579.6,1.521,4323,16000,0,0
3663160,655835,416.3,579.6,1.522,4428,16000,0,0
3669069,655836,416.3,579.7,1.515,4285,16000,0,0
3675016,655837,416.3,579.8,1.546,4332,16000,0,0
3680839,655838,416.3,579.8,1.535,4375,16000,0,0
3686781,655839,416.2,579.8,1.525,4356,16000,0,0
3692705,655840,416.2,579.7,1.503,4460,16000,0,0
3698614,655841,416.2,579.7,1.515,4309,16000,0,0
3704515,655842,416.3,579.6,1.494,4341,16000,0,0
3710466,655843,416.4,579.7,1.540,4470,16000,0,0
3716319,655844,416.4,579.8,1.545,4409,16000,0,0
3722176,655845,416.5,579.8,1.558,4209,16000,0,0
3728127,655846,416.4,579.8,1.542,4463,16000,0,0
3734034,655847,416.2,579.7,1.509,4376,16000,0,0
3739933,655848,416.1,579.8,1.482,4361,16000,0,0
3745884,655849,416.1,579.8,1.512,4365,16000,0,0
3751750,655850,416.2,580.0,1.533,4337,16000,0,0
3757693,655851,416.4,579.9,1.553,4428,16000,0,0
3763563,655852,416.5,579.7,1.566,4331,16000,0,0
3769526,655853,416.4,579.7,1.532,4428,16000,0,0
3775380,655854,416.2,579.7,1.531,4334,16000,0,0
3781290,655855,416.1,579.9,1.489,4299,16000,0,0
3787194,655856,415.9,579.9,1.451,4287,16000,0,0
3793188,655857,416.1,579.8,1.502,4375,16000,0,0
3798987,655858,416.5,579.8,1.538,4475,16000,0,0
3805448,655859,416.9,579.6,-1.560,4411,16000,0,0
3810802,655860,417.0,579.5,-1.553,4359,16000,0,0
3816753,655861,417.1,579.5,-1.550,4312,16000,0,0
3823870,655862,417.0,579.5,-1.542,4388,16000,0,0
3828563,655863,416.9,579.4,1.558,4383,16000,0,0
3834430,655864,416.9,579.5,1.538,4330,16000,0,0
3840404,655865,416.9,579.3,-1.555,4300,16000,0,0
3846297,655866,416.8,579.3,1.570,4271,16000,0,0
3852279,655867,416.8,579.3,1.539,4262,16000,0,0
3858121,655868,416.8,579.3,1.567,4242,16000,0,0
3864020,655869,416.7,579.2,1.558,4340,16000,0,0
3870112,655870,416.7,579.3,1.540,4417,16000,0,0
3875817,655871,416.8,579.3,1.531,4182,16000,0,0
3881686,655872,416.7,579.4,1.518,4323,16000,0,0
3887668,655873,416.7,579.3,1.537,4400,16000,0,0
3893543,655874,416.8,579.3,1.551,4257,16000,0,0
3899486,655875,416.7,579.2,1.533,4354,16000,0,0
3905499,655876,416.7,579.2,1.554,4352,16000,0,0
3911282,655877,416.7,579.2,1.547,4323,16000,0,0
3917213,655878,416.8,579.3,-1.556,4220,16000,0,0
3923092,655879,416.8,579.3,1.556,4400,16000,0,0
3928994,655880,416.7,579.2,1.554,4334,16000,0,0
3934927,655881,416.8,579.3,1.560,4317,16000,0,0
3940802,655882,416.8,579.4,1.546,4377,16000,0,0
3946727,655883,416.9,579.4,-1.560,4386,16000,0,0
3952861,655884,416.8,579.4,-1.568,4230,16000,0,0
3958523,655885,416.8,579.4,1.570,4288,16000,0,0
3965231,655886,416.9,579.4,-1.556,4303,16000,0,0
3970357,655887,416.9,579.5,-1.554,4329,16000,0,0
3984293,655888,417.0,579.4,-1.543,4301,16000,0,0
3985770,655889,417.0,579.4,-1.547,4349,16000,0,0
3988093,655890,416.9,579.4,-1.545,4356,16000,0,0
3993977,655891,417.0,579.4,-1.553,4359,16000,0,0
3999889,655892,417.0,579.3,-1.546,4385,16000,0,0
4005799,655893,417.0,579.4,-1.524,4433,16000,0,0
4011700,655894,417.0,579.5,-1.538,4457,16000,0,0
4017635,655895,417.1,579.6,-1.509,4373,16000,0,0
4023690,655896,417.1,579.5,-1.533,4390,16000,0,0
4029452,655897,417.1,579.4,-1.516,4361,16000,0,0
4035320,655898,417.1,579.5,-1.509,4582,16000,0,0
4041202,655899,417.1,579.5,-1.511,4463,16000,0,0
4047097,655900,417.1,579.6,-1.510,4435,16000,0,0
4053056,655901,417.1,579.7,-1.516,4553,16000,0,0
4063504,655902,417.1,579.6,-1.536,4538,16000,0,0
4064868,655903,417.1,579.6,-1.513,4505,16000,0,0
4070762,655904,417.0,579.6,-1.504,4431,16000,0,0
4076672,655905,417.0,579.6,-1.516,4381,16000,0,0
4082573,655906,417.1,579.6,-1.505,4483,16000,0,0
4088539,655907,417.0,579.6,-1.503,4388,16000,0,0
4094443,655908,417.0,579.7,-1.523,4398,16000,0,0
4100310,655909,417.0,579.7,-1.535,4497,16000,0,0
4106172,655910,417.0,579.6,-1.524,4400,16000,0,0
4112228,655911,417.0,579.5,-1.543,4430,16000,0,0
4118004,655912,417.0,579.5,-1.528,4500,16000,0,0
4123918,655913,416.8,579.7,1.569,4411,16000,0,0
4129806,655914,416.6,579.7,-1.566,4608,16000,0,0
4135719,655915,416.6,579.7,1.559,4685,16000,0,0
4141621,655916,416.8,579.6,1.570,4526,16000,0,0
4147561,655917,417.0,579.5,-1.558,4459,16000,0,0
4153549,655918,417.1,579.6,-1.546,4357,16000,0,0
4159397,655919,417.1,579.7,-1.536,4501,16000,0,0
4165299,655920,416.9,579.7,-1.552,4452,16000,0,0
4171236,655921,416.6,579.7,1.549,4481,16000,0,0
4177107,655922,416.5,579.4,1.535,4524,16000,0,0
4183029,655923,416.5,579.7,1.513,4524,16000,0,0
4188951,655924,416.8,579.6,1.534,4300,16000,0,0
4194847,655925,417.0,579.8,-1.560,4474,16000,0,0
4200771,655926,417.0,579.9,-1.549,4427,16000,0,0
4206607,655927,416.9,579.8,-1.555,4473,16000,0,0
4212591,655928,416.8,579.8,1.549,4467,16000,0,0
4218467,655929,416.6,579.8,1.532,4402,16000,0,0
4224319,655930,416.6,579.9,1.531,4427,16000,0,0
4230294,655931,416.7,580.0,1.527,4516,16000,0,0
4236214,655932,417.0,579.9,1.560,4352,16000,0,0
4242069,655933,417.0,579.9,1.563,4271,16000,0,0
4248117,655934,416.9,579.8,-1.563,4446,16000,0,0
4253905,655935,416.7,579.9,1.563,4365,16000,0,0
4259848,655936,416.5,580.0,1.531,4558,16000,0,0
4265677,655937,416.5,580.0,1.519,4578,16000,0,0
4272603,655938,416.8,580.0,1.546,4376,16000,0,0
4277543,655939,417.0,580.0,-1.551,4511,16000,0,0
4283389,655940,417.2,580.0,-1.551,4473,16000,0,0
4289323,655941,417.1,579.9,-1.527,4464,16000,0,0
4295327,655942,416.9,580.1,-1.555,4400,16000,0,0
4301127,655943,416.6,580.1,1.519,4394,16000,0,0
4307514,655944,416.5,580.1,1.538,4410,16000,0,0
4312986,655945,416.7,580.1,1.563,4495,16000,0,0
4318870,655946,417.1,580.1,-1.525,4442,16000,0,0
4324855,655947,417.5,580.0,-1.462,4414,16000,0,0
4330794,655948,417.5,580.0,-1.441,4435,16000,0,0
4336723,655949,417.3,579.9,-1.496,4357,16000,0,0
4342491,655950,416.8,579.9,-1.521,4437,16000,0,0
4348443,655951,416.5,580.0,1.533,4435,16000,0,0
4354303,655952,416.6,579.9,1.534,4413,16000,0,0
4360231,655953,416.9,579.9,-1.552,4395,16000,0,0
4366141,655954,417.2,580.0,-1.510,4449,16000,0,0
4372138,655955,417.3,580.0,-1.493,4394,16000,0,0
4377948,655956,417.1,579.9,-1.531,4418,16000,0,0
4383849,655957,416.7,579.9,-1.564,4424,16000,0,0
4389750,655958,416.5,579.9,1.523,4425,16000,0,0
4395672,655959,416.7,580.0,1.539,4467,16000,0,0
4401629,655960,417.1,580.2,-1.522,4395,16000,0,0
4407524,655961,417.5,580.1,-1.494,4505,16000,0,0
4413391,655962,417.6,580.1,-1.445,4429,16000,0,0
4419294,655963,417.4,580.0,-1.462,4539,16000,0,0
4425208,655964,417.0,580.0,-1.504,4367,16000,0,0
4432600,655965,416.7,580.0,-1.570,4502,16000,0,0
4437050,655966,416.6,580.1,-1.560,4302,16000,0,0
4442969,655967,416.9,580.1,-1.571,4413,16000,0,0
4448861,655968,417.1,580.1,-1.523,4332,16000,0,0
4454963,655969,417.1,580.2,-1.516,4363,16000,0,0
4460676,655970,417.1,580.2,-1.526,4315,16000,0,0
4466531,655971,416.9,580.3,-1.564,4360,16000,0,0
4472511,655972,416.8,580.3,-1.562,4424,16000,0,0
4478371,655973,416.8,580.2,-1.566,4315,16000,0,0
4484250,655974,417.0,580.2,-1.544,4434,16000,0,0
4490183,655975,417.2,580.3,-1.538,4356,16000,0,0
4496095,655976,417.4,580.3,-1.498,4267,16000,0,0
4502186,655977,417.2,580.2,-1.497,4400,16000,0,0
4507908,655978,416.9,580.1,-1.553,4375,16000,0,0
4513811,655979,416.6,580.2,1.551,4437,16000,0,0
4519834,655980,416.4,580.2,1.529,4478,16000,0,0
4525604,655981,416.5,580.1,1.557,4400,16000,0,0
4531573,655982,416.9,580.3,-1.569,4276,16000,0,0
4537458,655983,417.1,580.3,-1.536,4330,16000,0,0
4543385,655984,417.1,580.2,-1.539,4323,16000,0,0
4549304,655985,417.0,580.3,-1.564,4389,16000,0,0
4555515,655986,416.8,580.3,1.570,4430,16000,0,0
4561098,655987,416.9,580.3,-1.552,4442,16000,0,0
4566999,655988,417.0,580.2,-1.561,4422,16000,0,0
4572915,655989,417.1,580.3,-1.562,4361,16000,0,0
4578817,655990,417.1,580.3,-1.534,4375,16000,0,0
4584950,655991,417.2,580.3,-1.546,4317,16000,0,0
4590590,655992,417.1,580.3,-1.543,4382,16000,0,0
4596537,655993,417.1,580.2,-1.557,4312,16000,0,0
4602469,655994,417.1,580.2,-1.522,4366,16000,0,0
4608338,655995,417.1,580.3,-1.516,4369,16000,0,0
4614298,655996,417.1,580.2,-1.531,4356,16000,0,0
4620214,655997,417.1,580.3,-1.530,4344,16000,0,0
4626112,655998,417.1,580.3,-1.533,4337,16000,0,0
4631970,655999,417.1,580.3,-1.544,4317,16000,0,0
4637915,656000,417.1,580.3,-1.538,4357,16000,0,0
4643815,656001,417.1,580.3,-1.543,4354,16000,0,0
4649684,656002,417.2,580.4,-1.543,4432,16000,0,0
4655543,656003,417.3,580.3,-1.511,4432,16000,0,0
4665395,656004,417.2,580.3,-1.537,4351,16000,0,0
4667588,656005,417.1,580.3,-1.542,4294,16000,0,0
4673535,656006,417.0,580.4,-1.549,4380,16000,0,0
4679252,656007,417.0,580.3,-1.561,4384,16000,0,0
4685173,656008,417.1,580.3,-1.519,4445,16000,0,0
4691124,656009,417.3,580.3,-1.520,4429,16000,0,0
4696889,656010,417.4,580.4,-1.502,4454,16000,0,0
4702824,656011,417.3,580.3,-1.502,4426,16000,0,0
4709739,656012,417.1,580.2,-1.522,4490,16000,0,0
4714677,656013,417.0,580.4,-1.534,4406,16000,0,0
4720599,656014,417.0,580.3,-1.543,4464,16000,0,0
4729777,656015,417.1,580.4,-1.528,4456,16000,0,0
4736802,656016,417.3,580.4,-1.472,4473,16000,0,0
4738332,656017,417.6,580.4,-1.434,4491,16000,0,0
4744201,656018,417.7,580.5,-1.436,4431,16000,0,0
4750143,656019,417.4,580.5,-1.456,4536,16000,0,0
4756002,656020,417.2,580.4,-1.473,4402,16000,0,0
4761999,656021,417.0,580.4,-1.508,4450,16000,0,0
4767876,656022,417.0,580.4,-1.505,4499,16000,0,0
4774036,656023,417.3,580.4,-1.488,4530,16000,0,0
4779690,656024,417.7,580.4,-1.426,4530,16000,0,0
4785578,656025,417.9,580.4,-1.409,4495,16000,0,0
4791446,656026,418.2,580.4,-1.352,4553,16000,0,0
4797376,656027,417.8,580.4,-1.428,4493,16000,0,0
4803642,656028,417.6,580.3,-1.438,4507,16000,0,0
4809345,656029,417.3,580.4,-1.497,4614,16000,0,0
4815145,656030,417.2,580.4,-1.506,4558,16000,0,0
4820974,656031,417.4,580.4,-1.462,4606,16000,0,0
4826994,656032,417.6,580.4,-1.456,4492,16000,0,0
4832814,656033,417.7,580.4,-1.440,4615,16000,0,0
4838741,656034,417.5,580.3,-1.422,4586,16000,0,0
4844667,656035,417.1,580.3,-1.494,4471,16000,0,0
4850519,656036,416.9,580.3,-1.553,4462,16000,0,0
4856500,656037,416.9,580.3,-1.563,4464,16000,0,0
4862338,656038,417.1,580.3,-1.513,4530,16000,0,0
4868261,656039,417.5,580.4,-1.466,4564,16000,0,0
4874156,656040,417.7,580.3,-1.447,4393,16000,0,0
4880058,656041,417.6,580.2,-1.440,4463,16000,0,0
4885965,656042,417.2,580.3,-1.482,4430,16000,0,0
4891902,656043,416.9,580.4,-1.516,4503,16000,0,0
4897819,656044,416.8,580.4,-1.565,4485,16000,0,0
4903718,656045,416.9,580.5,-1.532,4464,16000,0,0
4909597,656046,417.3,580.6,-1.473,4497,16000,0,0
4915569,656047,417.7,580.5,-1.422,4456,16000,0,0
4921553,656048,417.8,580.6,-1.405,4307,16000,0,0
4927368,656049,417.7,580.6,-1.422,4533,16000,0,0
4933278,656050,417.4,580.6,-1.432,4492,16000,0,0
4939186,656051,417.1,580.5,-1.486,4380,16000,0,0
4945083,656052,416.9,580.5,-1.523,4429,16000,0,0
4950970,656053,417.0,580.5,-1.511,4407,16000,0,0
4956984,656054,417.3,580.4,-1.473,4492,16000,0,0
4962830,656055,417.5,580.3,-1.450,4467,16000,0,0
4968718,656056,417.7,580.3,-1.429,4438,16000,0,0
4974593,656057,417.5,580.4,-1.444,4474,16000,0,0
4980485,656058,417.1,580.3,-1.491,4395,16000,0,0
4986448,656059,416.9,580.5,-1.496,4427,16000,0,0
4992297,656060,416.8,580.4,-1.530,4309,16000,0,0
4998265,656061,417.0,580.5,-1.514,4379,16000,0,0
5004090,656062,417.3,580.4,-1.459,4408,16000,0,0
5010097,656063,417.5,580.4,-1.438,4489,16000,0,0
5015944,656064,417.5,580.4,-1.427,4418,16000,0,0
5022200,656065,417.3,580.5,-1.429,4488,16000,0,0
5031326,656066,417.0,580.4,-1.479,4323,16000,0,0
5033758,656067,416.9,580.4,-1.511,4336,16000,0,0
5039910,656068,416.8,580.5,-1.530,4403,16000,0,0
5045463,656069,416.9,580.5,-1.490,4380,16000,0,0
5051374,656070,417.1,580.5,-1.453,4362,16000,0,0
5057438,656071,417.3,580.5,-1.432,4429,16000,0,0
